OrderID,CompanyName,FirstName,LastName
15033,Furia Bacalhau e Frutos do Mar,Margaret,Peacock
15191,Furia Bacalhau e Frutos do Mar,Michael,Suyama
15662,Furia Bacalhau e Frutos do Mar,Andrew,Fuller
16798,Furia Bacalhau e Frutos do Mar,Nancy,Davolio
17097,Furia Bacalhau e Frutos do Mar,Margaret,Peacock
20652,Furia Bacalhau e Frutos do Mar,Janet,Leverling
21221,Furia Bacalhau e Frutos do Mar,Andrew,Fuller
21788,Furia Bacalhau e Frutos do Mar,Janet,Leverling
21873,Furia Bacalhau e Frutos do Mar,Michael,Suyama
22968,Furia Bacalhau e Frutos do Mar,Laura,Callahan
23383,Furia Bacalhau e Frutos do Mar,Steven,Buchanan
23472,Furia Bacalhau e Frutos do Mar,Robert,King
23891,Furia Bacalhau e Frutos do Mar,Steven,Buchanan
24263,Furia Bacalhau e Frutos do Mar,Andrew,Fuller
25905,Furia Bacalhau e Frutos do Mar,Steven,Buchanan
26316,Furia Bacalhau e Frutos do Mar,Anne,Dodsworth
11481,GROSELLA-Restaurante,Anne,Dodsworth
11796,GROSELLA-Restaurante,Robert,King
12441,GROSELLA-Restaurante,Anne,Dodsworth
13595,GROSELLA-Restaurante,Margaret,Peacock
14246,GROSELLA-Restaurante,Nancy,Davolio
16812,GROSELLA-Restaurante,Margaret,Peacock
17400,GROSELLA-Restaurante,Margaret,Peacock
17471,GROSELLA-Restaurante,Michael,Suyama
19661,GROSELLA-Restaurante,Margaret,Peacock
21259,GROSELLA-Restaurante,Michael,Suyama
21479,GROSELLA-Restaurante,Anne,Dodsworth
23866,GROSELLA-Restaurante,Anne,Dodsworth
24475,GROSELLA-Restaurante,Robert,King
24770,GROSELLA-Restaurante,Robert,King
12844,Galería del gastrónomo,Andrew,Fuller
14859,Galería del gastrónomo,Steven,Buchanan
15264,Galería del gastrónomo,Steven,Buchanan
15592,Galería del gastrónomo,Michael,Suyama
15876,Galería del gastrónomo,Margaret,Peacock
16115,Galería del gastrónomo,Robert,King
16319,Galería del gastrónomo,Robert,King
16721,Galería del gastrónomo,Nancy,Davolio
16864,Galería del gastrónomo,Andrew,Fuller
16994,Galería del gastrónomo,Margaret,Peacock
17687,Galería del gastrónomo,Laura,Callahan
17693,Galería del gastrónomo,Michael,Suyama
18210,Galería del gastrónomo,Michael,Suyama
20260,Galería del gastrónomo,Janet,Leverling
20432,Galería del gastrónomo,Anne,Dodsworth
20676,Galería del gastrónomo,Robert,King
20958,Galería del gastrónomo,Andrew,Fuller
21820,Galería del gastrónomo,Andrew,Fuller
22115,Galería del gastrónomo,Janet,Leverling
22255,Galería del gastrónomo,Steven,Buchanan
23522,Galería del gastrónomo,Laura,Callahan
24078,Galería del gastrónomo,Janet,Leverling
25957,Galería del gastrónomo,Michael,Suyama
11415,Godos Cocina Típica,Andrew,Fuller
12165,Godos Cocina Típica,Janet,Leverling
12187,Godos Cocina Típica,Nancy,Davolio
12415,Godos Cocina Típica,Laura,Callahan
12530,Godos Cocina Típica,Laura,Callahan
15049,Godos Cocina Típica,Steven,Buchanan
15510,Godos Cocina Típica,Laura,Callahan
16018,Godos Cocina Típica,Robert,King
16146,Godos Cocina Típica,Andrew,Fuller
19828,Godos Cocina Típica,Robert,King
20020,Godos Cocina Típica,Anne,Dodsworth
21405,Godos Cocina Típica,Robert,King
22342,Godos Cocina Típica,Robert,King
22817,Godos Cocina Típica,Janet,Leverling
24648,Godos Cocina Típica,Michael,Suyama
26149,Godos Cocina Típica,Nancy,Davolio
11965,Gourmet Lanchonetes,Janet,Leverling
12670,Gourmet Lanchonetes,Steven,Buchanan
12789,Gourmet Lanchonetes,Margaret,Peacock
13557,Gourmet Lanchonetes,Anne,Dodsworth
13622,Gourmet Lanchonetes,Andrew,Fuller
13650,Gourmet Lanchonetes,Andrew,Fuller
14304,Gourmet Lanchonetes,Margaret,Peacock
15535,Gourmet Lanchonetes,Andrew,Fuller
15706,Gourmet Lanchonetes,Robert,King
15752,Gourmet Lanchonetes,Andrew,Fuller
17193,Gourmet Lanchonetes,Michael,Suyama
18638,Gourmet Lanchonetes,Steven,Buchanan
19644,Gourmet Lanchonetes,Michael,Suyama
20560,Gourmet Lanchonetes,Steven,Buchanan
20787,Gourmet Lanchonetes,Janet,Leverling
21527,Gourmet Lanchonetes,Robert,King
21807,Gourmet Lanchonetes,Janet,Leverling
21828,Gourmet Lanchonetes,Janet,Leverling
21886,Gourmet Lanchonetes,Janet,Leverling
24091,Gourmet Lanchonetes,Nancy,Davolio
26527,Gourmet Lanchonetes,Margaret,Peacock
10816,Great Lakes Food Market,Margaret,Peacock
11935,Great Lakes Food Market,Andrew,Fuller
12115,Great Lakes Food Market,Robert,King
12174,Great Lakes Food Market,Michael,Suyama
12929,Great Lakes Food Market,Janet,Leverling
12984,Great Lakes Food Market,Michael,Suyama
13287,Great Lakes Food Market,Margaret,Peacock
13582,Great Lakes Food Market,Janet,Leverling
13615,Great Lakes Food Market,Michael,Suyama
13854,Great Lakes Food Market,Robert,King
14789,Great Lakes Food Market,Anne,Dodsworth
15770,Great Lakes Food Market,Janet,Leverling
16664,Great Lakes Food Market,Margaret,Peacock
16738,Great Lakes Food Market,Janet,Leverling
17078,Great Lakes Food Market,Anne,Dodsworth
17487,Great Lakes Food Market,Steven,Buchanan
17698,Great Lakes Food Market,Janet,Leverling
18222,Great Lakes Food Market,Michael,Suyama
18558,Great Lakes Food Market,Margaret,Peacock
19587,Great Lakes Food Market,Margaret,Peacock
23481,Great Lakes Food Market,Margaret,Peacock
24167,Great Lakes Food Market,Andrew,Fuller
24182,Great Lakes Food Market,Laura,Callahan
24376,Great Lakes Food Market,Laura,Callahan
10960,HILARION-Abastos,Janet,Leverling
11123,HILARION-Abastos,Anne,Dodsworth
11152,HILARION-Abastos,Anne,Dodsworth
13426,HILARION-Abastos,Robert,King
14218,HILARION-Abastos,Nancy,Davolio
15106,HILARION-Abastos,Robert,King
15355,HILARION-Abastos,Margaret,Peacock
15638,HILARION-Abastos,Nancy,Davolio
15746,HILARION-Abastos,Robert,King
17662,HILARION-Abastos,Michael,Suyama
18070,HILARION-Abastos,Margaret,Peacock
19298,HILARION-Abastos,Robert,King
19975,HILARION-Abastos,Anne,Dodsworth
21692,HILARION-Abastos,Anne,Dodsworth
22957,HILARION-Abastos,Andrew,Fuller
23100,HILARION-Abastos,Steven,Buchanan
23609,HILARION-Abastos,Robert,King
23644,HILARION-Abastos,Anne,Dodsworth
24978,HILARION-Abastos,Anne,Dodsworth
26305,HILARION-Abastos,Anne,Dodsworth
12643,Hanari Carnes,Michael,Suyama
12706,Hanari Carnes,Janet,Leverling
12836,Hanari Carnes,Michael,Suyama
13508,Hanari Carnes,Anne,Dodsworth
13742,Hanari Carnes,Michael,Suyama
13949,Hanari Carnes,Michael,Suyama
13967,Hanari Carnes,Laura,Callahan
14613,Hanari Carnes,Andrew,Fuller
15733,Hanari Carnes,Laura,Callahan
16662,Hanari Carnes,Janet,Leverling
16719,Hanari Carnes,Anne,Dodsworth
16856,Hanari Carnes,Anne,Dodsworth
17230,Hanari Carnes,Anne,Dodsworth
17723,Hanari Carnes,Anne,Dodsworth
18226,Hanari Carnes,Steven,Buchanan
18384,Hanari Carnes,Steven,Buchanan
18810,Hanari Carnes,Robert,King
18897,Hanari Carnes,Anne,Dodsworth
22416,Hanari Carnes,Andrew,Fuller
22751,Hanari Carnes,Margaret,Peacock
24517,Hanari Carnes,Nancy,Davolio
24601,Hanari Carnes,Janet,Leverling
25079,Hanari Carnes,Laura,Callahan
25275,Hanari Carnes,Michael,Suyama
26393,Hanari Carnes,Steven,Buchanan
11860,Hungry Coyote Import Store,Anne,Dodsworth
12766,Hungry Coyote Import Store,Margaret,Peacock
14737,Hungry Coyote Import Store,Laura,Callahan
15070,Hungry Coyote Import Store,Robert,King
15517,Hungry Coyote Import Store,Michael,Suyama
16957,Hungry Coyote Import Store,Margaret,Peacock
17143,Hungry Coyote Import Store,Andrew,Fuller
18661,Hungry Coyote Import Store,Andrew,Fuller
19611,Hungry Coyote Import Store,Andrew,Fuller
19967,Hungry Coyote Import Store,Steven,Buchanan
20165,Hungry Coyote Import Store,Laura,Callahan
20659,Hungry Coyote Import Store,Andrew,Fuller
20800,Hungry Coyote Import Store,Michael,Suyama
20883,Hungry Coyote Import Store,Nancy,Davolio
21190,Hungry Coyote Import Store,Margaret,Peacock
21223,Hungry Coyote Import Store,Michael,Suyama
22061,Hungry Coyote Import Store,Margaret,Peacock
23729,Hungry Coyote Import Store,Michael,Suyama
26129,Hungry Coyote Import Store,Laura,Callahan
26287,Hungry Coyote Import Store,Margaret,Peacock
12260,Hungry Owl All-Night Grocers,Laura,Callahan
12611,Hungry Owl All-Night Grocers,Anne,Dodsworth
13045,Hungry Owl All-Night Grocers,Laura,Callahan
13658,Hungry Owl All-Night Grocers,Janet,Leverling
14007,Hungry Owl All-Night Grocers,Steven,Buchanan
15946,Hungry Owl All-Night Grocers,Laura,Callahan
16111,Hungry Owl All-Night Grocers,Laura,Callahan
16547,Hungry Owl All-Night Grocers,Andrew,Fuller
16943,Hungry Owl All-Night Grocers,Laura,Callahan
17252,Hungry Owl All-Night Grocers,Steven,Buchanan
18436,Hungry Owl All-Night Grocers,Nancy,Davolio
19895,Hungry Owl All-Night Grocers,Margaret,Peacock
20094,Hungry Owl All-Night Grocers,Margaret,Peacock
22317,Hungry Owl All-Night Grocers,Anne,Dodsworth
22553,Hungry Owl All-Night Grocers,Michael,Suyama
23830,Hungry Owl All-Night Grocers,Michael,Suyama
24253,Hungry Owl All-Night Grocers,Laura,Callahan
25984,Hungry Owl All-Night Grocers,Laura,Callahan
26333,Hungry Owl All-Night Grocers,Steven,Buchanan
11140,IT,Andrew,Fuller
11168,IT,Michael,Suyama
11514,IT,Margaret,Peacock
11690,IT,Laura,Callahan
11694,IT,Nancy,Davolio
11784,IT,Janet,Leverling
12251,IT,Laura,Callahan
12829,IT,Janet,Leverling
13667,IT,Steven,Buchanan
14056,IT,Anne,Dodsworth
14670,IT,Janet,Leverling
15514,IT,Andrew,Fuller
15602,IT,Robert,King
15767,IT,Anne,Dodsworth
16413,IT,Michael,Suyama
16435,IT,Anne,Dodsworth
16839,IT,Margaret,Peacock
17051,IT,Michael,Suyama
17219,IT,Robert,King
17375,IT,Robert,King
17806,IT,Andrew,Fuller
18670,IT,Janet,Leverling
19446,IT,Steven,Buchanan
19713,IT,Steven,Buchanan
20157,IT,Anne,Dodsworth
20179,IT,Laura,Callahan
20446,IT,Janet,Leverling
20687,IT,Margaret,Peacock
21052,IT,Anne,Dodsworth
21316,IT,Steven,Buchanan
23166,IT,Laura,Callahan
23439,IT,Margaret,Peacock
23986,IT,Andrew,Fuller
24022,IT,Steven,Buchanan
24891,IT,Nancy,Davolio
25298,IT,Steven,Buchanan
25424,IT,Laura,Callahan
25585,IT,Margaret,Peacock
25794,IT,Andrew,Fuller
26362,IT,Robert,King
13673,Island Trading,Nancy,Davolio
14108,Island Trading,Margaret,Peacock
14772,Island Trading,Michael,Suyama
16421,Island Trading,Laura,Callahan
17026,Island Trading,Andrew,Fuller
17069,Island Trading,Janet,Leverling
17240,Island Trading,Robert,King
20380,Island Trading,Laura,Callahan
21399,Island Trading,Andrew,Fuller
21486,Island Trading,Anne,Dodsworth
22379,Island Trading,Laura,Callahan
23499,Island Trading,Steven,Buchanan
24085,Island Trading,Steven,Buchanan
24813,Island Trading,Janet,Leverling
25558,Island Trading,Andrew,Fuller
25833,Island Trading,Laura,Callahan
13207,Königlich Essen,Steven,Buchanan
13567,Königlich Essen,Margaret,Peacock
14489,Königlich Essen,Steven,Buchanan
14975,Königlich Essen,Anne,Dodsworth
14996,Königlich Essen,Michael,Suyama
15166,Königlich Essen,Margaret,Peacock
15545,Königlich Essen,Robert,King
15784,Königlich Essen,Michael,Suyama
15862,Königlich Essen,Anne,Dodsworth
17403,Königlich Essen,Robert,King
18156,Königlich Essen,Michael,Suyama
18330,Königlich Essen,Margaret,Peacock
19255,Königlich Essen,Robert,King
19520,Königlich Essen,Janet,Leverling
19795,Königlich Essen,Nancy,Davolio
20390,Königlich Essen,Anne,Dodsworth
20766,Königlich Essen,Laura,Callahan
21173,Königlich Essen,Anne,Dodsworth
21229,Königlich Essen,Nancy,Davolio
21732,Königlich Essen,Nancy,Davolio
21988,Königlich Essen,Michael,Suyama
22341,Königlich Essen,Michael,Suyama
22757,Königlich Essen,Anne,Dodsworth
23163,Königlich Essen,Steven,Buchanan
23908,Königlich Essen,Steven,Buchanan
24174,Königlich Essen,Robert,King
11852,LILA-Supermercado,Laura,Callahan
12001,LILA-Supermercado,Robert,King
12375,LILA-Supermercado,Margaret,Peacock
13307,LILA-Supermercado,Robert,King
13450,LILA-Supermercado,Margaret,Peacock
13470,LILA-Supermercado,Nancy,Davolio
14575,LILA-Supermercado,Margaret,Peacock
16977,LILA-Supermercado,Steven,Buchanan
17106,LILA-Supermercado,Nancy,Davolio
17653,LILA-Supermercado,Margaret,Peacock
18108,LILA-Supermercado,Anne,Dodsworth
18417,LILA-Supermercado,Robert,King
18786,LILA-Supermercado,Anne,Dodsworth
19200,LILA-Supermercado,Nancy,Davolio
19964,LILA-Supermercado,Andrew,Fuller
20795,LILA-Supermercado,Steven,Buchanan
21030,LILA-Supermercado,Margaret,Peacock
23031,LILA-Supermercado,Laura,Callahan
23937,LILA-Supermercado,Anne,Dodsworth
24070,LILA-Supermercado,Laura,Callahan
24144,LILA-Supermercado,Margaret,Peacock
24745,LILA-Supermercado,Janet,Leverling
24765,LILA-Supermercado,Laura,Callahan
25421,LILA-Supermercado,Nancy,Davolio
25478,LILA-Supermercado,Laura,Callahan
26080,LILA-Supermercado,Michael,Suyama
12063,LINO-Delicateses,Robert,King
12617,LINO-Delicateses,Anne,Dodsworth
16310,LINO-Delicateses,Nancy,Davolio
16794,LINO-Delicateses,Robert,King
17195,LINO-Delicateses,Anne,Dodsworth
17804,LINO-Delicateses,Steven,Buchanan
18743,LINO-Delicateses,Robert,King
20579,LINO-Delicateses,Michael,Suyama
20909,LINO-Delicateses,Robert,King
21048,LINO-Delicateses,Steven,Buchanan
23238,LINO-Delicateses,Laura,Callahan
23242,LINO-Delicateses,Anne,Dodsworth
24434,LINO-Delicateses,Michael,Suyama
25237,LINO-Delicateses,Steven,Buchanan
25974,LINO-Delicateses,Janet,Leverling
26327,LINO-Delicateses,Andrew,Fuller
10927,La corne d'abondance,Margaret,Peacock
11200,La corne d'abondance,Andrew,Fuller
11292,La corne d'abondance,Robert,King
12087,La corne d'abondance,Steven,Buchanan
13117,La corne d'abondance,Robert,King
15135,La corne d'abondance,Anne,Dodsworth
15776,La corne d'abondance,Janet,Leverling
16056,La corne d'abondance,Steven,Buchanan
16180,La corne d'abondance,Andrew,Fuller
18342,La corne d'abondance,Steven,Buchanan
18746,La corne d'abondance,Steven,Buchanan
20759,La corne d'abondance,Michael,Suyama
22521,La corne d'abondance,Margaret,Peacock
22809,La corne d'abondance,Margaret,Peacock
23322,La corne d'abondance,Margaret,Peacock
24553,La corne d'abondance,Janet,Leverling
25122,La corne d'abondance,Steven,Buchanan
25576,La corne d'abondance,Robert,King
11597,La maison d'Asie,Michael,Suyama
11633,La maison d'Asie,Robert,King
12437,La maison d'Asie,Nancy,Davolio
12661,La maison d'Asie,Laura,Callahan
14088,La maison d'Asie,Anne,Dodsworth
14343,La maison d'Asie,Anne,Dodsworth
16691,La maison d'Asie,Anne,Dodsworth
16820,La maison d'Asie,Steven,Buchanan
17659,La maison d'Asie,Margaret,Peacock
18212,La maison d'Asie,Andrew,Fuller
18534,La maison d'Asie,Steven,Buchanan
19426,La maison d'Asie,Margaret,Peacock
19714,La maison d'Asie,Margaret,Peacock
20467,La maison d'Asie,Margaret,Peacock
20845,La maison d'Asie,Nancy,Davolio
21105,La maison d'Asie,Michael,Suyama
21336,La maison d'Asie,Janet,Leverling
22672,La maison d'Asie,Janet,Leverling
22898,La maison d'Asie,Andrew,Fuller
23400,La maison d'Asie,Janet,Leverling
23523,La maison d'Asie,Janet,Leverling
23863,La maison d'Asie,Laura,Callahan
24109,La maison d'Asie,Janet,Leverling
24375,La maison d'Asie,Laura,Callahan
24798,La maison d'Asie,Michael,Suyama
11372,Laughing Bacchus Wine Cellars,Robert,King
11388,Laughing Bacchus Wine Cellars,Janet,Leverling
12853,Laughing Bacchus Wine Cellars,Anne,Dodsworth
14358,Laughing Bacchus Wine Cellars,Nancy,Davolio
17326,Laughing Bacchus Wine Cellars,Robert,King
17807,Laughing Bacchus Wine Cellars,Anne,Dodsworth
18766,Laughing Bacchus Wine Cellars,Nancy,Davolio
19631,Laughing Bacchus Wine Cellars,Margaret,Peacock
20870,Laughing Bacchus Wine Cellars,Margaret,Peacock
22301,Laughing Bacchus Wine Cellars,Margaret,Peacock
22594,Laughing Bacchus Wine Cellars,Michael,Suyama
23366,Laughing Bacchus Wine Cellars,Steven,Buchanan
23539,Laughing Bacchus Wine Cellars,Robert,King
23632,Laughing Bacchus Wine Cellars,Andrew,Fuller
24009,Laughing Bacchus Wine Cellars,Steven,Buchanan
25541,Laughing Bacchus Wine Cellars,Robert,King
25542,Laughing Bacchus Wine Cellars,Janet,Leverling
25871,Laughing Bacchus Wine Cellars,Anne,Dodsworth
26184,Laughing Bacchus Wine Cellars,Steven,Buchanan
12144,Lazy K Kountry Store,Robert,King
12166,Lazy K Kountry Store,Steven,Buchanan
15632,Lazy K Kountry Store,Nancy,Davolio
16513,Lazy K Kountry Store,Robert,King
16754,Lazy K Kountry Store,Andrew,Fuller
17049,Lazy K Kountry Store,Robert,King
17165,Lazy K Kountry Store,Nancy,Davolio
18076,Lazy K Kountry Store,Janet,Leverling
18357,Lazy K Kountry Store,Andrew,Fuller
18466,Lazy K Kountry Store,Anne,Dodsworth
18983,Lazy K Kountry Store,Steven,Buchanan
19096,Lazy K Kountry Store,Anne,Dodsworth
19310,Lazy K Kountry Store,Janet,Leverling
19950,Lazy K Kountry Store,Andrew,Fuller
21693,Lazy K Kountry Store,Steven,Buchanan
22017,Lazy K Kountry Store,Steven,Buchanan
22844,Lazy K Kountry Store,Robert,King
22870,Lazy K Kountry Store,Nancy,Davolio
26223,Lazy K Kountry Store,Steven,Buchanan
26263,Lazy K Kountry Store,Steven,Buchanan
11491,Lehmanns Marktstand,Anne,Dodsworth
12204,Lehmanns Marktstand,Janet,Leverling
13379,Lehmanns Marktstand,Andrew,Fuller
14199,Lehmanns Marktstand,Anne,Dodsworth
15352,Lehmanns Marktstand,Michael,Suyama
15566,Lehmanns Marktstand,Janet,Leverling
16144,Lehmanns Marktstand,Steven,Buchanan
16900,Lehmanns Marktstand,Janet,Leverling
16953,Lehmanns Marktstand,Laura,Callahan
17402,Lehmanns Marktstand,Anne,Dodsworth
17798,Lehmanns Marktstand,Laura,Callahan
19590,Lehmanns Marktstand,Robert,King
20199,Lehmanns Marktstand,Robert,King
20513,Lehmanns Marktstand,Andrew,Fuller
20555,Lehmanns Marktstand,Andrew,Fuller
21424,Lehmanns Marktstand,Nancy,Davolio
22427,Lehmanns Marktstand,Margaret,Peacock
25063,Lehmanns Marktstand,Andrew,Fuller
25341,Lehmanns Marktstand,Robert,King
25433,Lehmanns Marktstand,Anne,Dodsworth
25933,Lehmanns Marktstand,Michael,Suyama
26191,Lehmanns Marktstand,Michael,Suyama
11803,Let's Stop N Shop,Andrew,Fuller
11810,Let's Stop N Shop,Michael,Suyama
12898,Let's Stop N Shop,Steven,Buchanan
13008,Let's Stop N Shop,Janet,Leverling
18184,Let's Stop N Shop,Nancy,Davolio
18846,Let's Stop N Shop,Nancy,Davolio
18856,Let's Stop N Shop,Janet,Leverling
20069,Let's Stop N Shop,Laura,Callahan
21841,Let's Stop N Shop,Anne,Dodsworth
21859,Let's Stop N Shop,Margaret,Peacock
21871,Let's Stop N Shop,Andrew,Fuller
22576,Let's Stop N Shop,Janet,Leverling
23059,Let's Stop N Shop,Laura,Callahan
24600,Let's Stop N Shop,Steven,Buchanan
24645,Let's Stop N Shop,Margaret,Peacock
24900,Let's Stop N Shop,Michael,Suyama
25336,Let's Stop N Shop,Janet,Leverling
25408,Let's Stop N Shop,Nancy,Davolio
25484,Let's Stop N Shop,Michael,Suyama
25632,Let's Stop N Shop,Andrew,Fuller
25962,Let's Stop N Shop,Michael,Suyama
26382,Let's Stop N Shop,Anne,Dodsworth
15542,Lonesome Pine Restaurant,Margaret,Peacock
15726,Lonesome Pine Restaurant,Janet,Leverling
16410,Lonesome Pine Restaurant,Anne,Dodsworth
17604,Lonesome Pine Restaurant,Janet,Leverling
18565,Lonesome Pine Restaurant,Michael,Suyama
18713,Lonesome Pine Restaurant,Margaret,Peacock
19939,Lonesome Pine Restaurant,Michael,Suyama
21094,Lonesome Pine Restaurant,Michael,Suyama
21099,Lonesome Pine Restaurant,Anne,Dodsworth
21613,Lonesome Pine Restaurant,Margaret,Peacock
21989,Lonesome Pine Restaurant,Nancy,Davolio
22224,Lonesome Pine Restaurant,Laura,Callahan
23044,Lonesome Pine Restaurant,Laura,Callahan
24665,Lonesome Pine Restaurant,Laura,Callahan
25603,Lonesome Pine Restaurant,Anne,Dodsworth
26227,Lonesome Pine Restaurant,Janet,Leverling
12013,Magazzini Alimentari Riuniti,Janet,Leverling
12390,Magazzini Alimentari Riuniti,Janet,Leverling
12528,Magazzini Alimentari Riuniti,Nancy,Davolio
12652,Magazzini Alimentari Riuniti,Michael,Suyama
13431,Magazzini Alimentari Riuniti,Margaret,Peacock
14335,Magazzini Alimentari Riuniti,Nancy,Davolio
14941,Magazzini Alimentari Riuniti,Michael,Suyama
15043,Magazzini Alimentari Riuniti,Janet,Leverling
15074,Magazzini Alimentari Riuniti,Nancy,Davolio
15643,Magazzini Alimentari Riuniti,Margaret,Peacock
15816,Magazzini Alimentari Riuniti,Margaret,Peacock
19852,Magazzini Alimentari Riuniti,Andrew,Fuller
21761,Magazzini Alimentari Riuniti,Nancy,Davolio
22602,Magazzini Alimentari Riuniti,Andrew,Fuller
23113,Magazzini Alimentari Riuniti,Anne,Dodsworth
24334,Magazzini Alimentari Riuniti,Andrew,Fuller
11520,Maison Dewey,Margaret,Peacock
12118,Maison Dewey,Janet,Leverling
12893,Maison Dewey,Andrew,Fuller
13724,Maison Dewey,Anne,Dodsworth
13917,Maison Dewey,Anne,Dodsworth
13999,Maison Dewey,Margaret,Peacock
14479,Maison Dewey,Robert,King
14744,Maison Dewey,Margaret,Peacock
15834,Maison Dewey,Nancy,Davolio
18705,Maison Dewey,Laura,Callahan
21362,Maison Dewey,Anne,Dodsworth
21365,Maison Dewey,Steven,Buchanan
22387,Maison Dewey,Michael,Suyama
22422,Maison Dewey,Steven,Buchanan
22423,Maison Dewey,Andrew,Fuller
22845,Maison Dewey,Laura,Callahan
23818,Maison Dewey,Steven,Buchanan
23951,Maison Dewey,Robert,King
24340,Maison Dewey,Anne,Dodsworth
24670,Maison Dewey,Robert,King
24686,Maison Dewey,Andrew,Fuller
24935,Maison Dewey,Andrew,Fuller
24951,Maison Dewey,Michael,Suyama
24963,Maison Dewey,Laura,Callahan
26056,Maison Dewey,Steven,Buchanan
11190,Morgenstern Gesundkost,Margaret,Peacock
12969,Morgenstern Gesundkost,Andrew,Fuller
12994,Morgenstern Gesundkost,Margaret,Peacock
13070,Morgenstern Gesundkost,Michael,Suyama
13613,Morgenstern Gesundkost,Anne,Dodsworth
14426,Morgenstern Gesundkost,Steven,Buchanan
14893,Morgenstern Gesundkost,Robert,King
16804,Morgenstern Gesundkost,Nancy,Davolio
17652,Morgenstern Gesundkost,Andrew,Fuller
17808,Morgenstern Gesundkost,Anne,Dodsworth
17874,Morgenstern Gesundkost,Nancy,Davolio
18523,Morgenstern Gesundkost,Laura,Callahan
19247,Morgenstern Gesundkost,Margaret,Peacock
19545,Morgenstern Gesundkost,Michael,Suyama
19809,Morgenstern Gesundkost,Janet,Leverling
21206,Morgenstern Gesundkost,Nancy,Davolio
21689,Morgenstern Gesundkost,Robert,King
22240,Morgenstern Gesundkost,Steven,Buchanan
23874,Morgenstern Gesundkost,Nancy,Davolio
25709,Morgenstern Gesundkost,Margaret,Peacock
25783,Morgenstern Gesundkost,Janet,Leverling
26186,Morgenstern Gesundkost,Michael,Suyama
12473,Mère Paillarde,Nancy,Davolio
12783,Mère Paillarde,Nancy,Davolio
13532,Mère Paillarde,Michael,Suyama
14042,Mère Paillarde,Janet,Leverling
14341,Mère Paillarde,Steven,Buchanan
14652,Mère Paillarde,Janet,Leverling
14665,Mère Paillarde,Robert,King
16619,Mère Paillarde,Michael,Suyama
16710,Mère Paillarde,Steven,Buchanan
19217,Mère Paillarde,Nancy,Davolio
19867,Mère Paillarde,Anne,Dodsworth
19927,Mère Paillarde,Janet,Leverling
20034,Mère Paillarde,Laura,Callahan
20614,Mère Paillarde,Nancy,Davolio
25555,Mère Paillarde,Michael,Suyama
25580,Mère Paillarde,Michael,Suyama
26210,Mère Paillarde,Robert,King
11933,North/South,Nancy,Davolio
15117,North/South,Steven,Buchanan
15773,North/South,Andrew,Fuller
16312,North/South,Robert,King
18178,North/South,Laura,Callahan
18332,North/South,Robert,King
18978,North/South,Nancy,Davolio
19087,North/South,Andrew,Fuller
19342,North/South,Janet,Leverling
21950,North/South,Michael,Suyama
22595,North/South,Nancy,Davolio
23760,North/South,Janet,Leverling
11787,Océano Atlántico Ltda.,Anne,Dodsworth
13306,Océano Atlántico Ltda.,Anne,Dodsworth
13774,Océano Atlántico Ltda.,Michael,Suyama
14259,Océano Atlántico Ltda.,Robert,King
14951,Océano Atlántico Ltda.,Michael,Suyama
16143,Océano Atlántico Ltda.,Nancy,Davolio
16523,Océano Atlántico Ltda.,Steven,Buchanan
17779,Océano Atlántico Ltda.,Steven,Buchanan
18037,Océano Atlántico Ltda.,Nancy,Davolio
20381,Océano Atlántico Ltda.,Steven,Buchanan
21407,Océano Atlántico Ltda.,Andrew,Fuller
21562,Océano Atlántico Ltda.,Janet,Leverling
21907,Océano Atlántico Ltda.,Andrew,Fuller
23379,Océano Atlántico Ltda.,Margaret,Peacock
23663,Océano Atlántico Ltda.,Michael,Suyama
24373,Océano Atlántico Ltda.,Laura,Callahan
24756,Océano Atlántico Ltda.,Janet,Leverling
26010,Océano Atlántico Ltda.,Anne,Dodsworth
26221,Océano Atlántico Ltda.,Laura,Callahan
26361,Océano Atlántico Ltda.,Nancy,Davolio
12219,Old World Delicatessen,Michael,Suyama
12403,Old World Delicatessen,Laura,Callahan
12728,Old World Delicatessen,Margaret,Peacock
13858,Old World Delicatessen,Laura,Callahan
14566,Old World Delicatessen,Andrew,Fuller
15468,Old World Delicatessen,Anne,Dodsworth
15584,Old World Delicatessen,Michael,Suyama
15812,Old World Delicatessen,Anne,Dodsworth
16125,Old World Delicatessen,Steven,Buchanan
16609,Old World Delicatessen,Robert,King
17900,Old World Delicatessen,Andrew,Fuller
18075,Old World Delicatessen,Anne,Dodsworth
18262,Old World Delicatessen,Laura,Callahan
19268,Old World Delicatessen,Janet,Leverling
19618,Old World Delicatessen,Steven,Buchanan
19924,Old World Delicatessen,Andrew,Fuller
20411,Old World Delicatessen,Anne,Dodsworth
21271,Old World Delicatessen,Michael,Suyama
21356,Old World Delicatessen,Steven,Buchanan
23150,Old World Delicatessen,Steven,Buchanan
24226,Old World Delicatessen,Nancy,Davolio
11460,Ottilies Käseladen,Janet,Leverling
12160,Ottilies Käseladen,Janet,Leverling
13998,Ottilies Käseladen,Robert,King
15104,Ottilies Käseladen,Nancy,Davolio
16301,Ottilies Käseladen,Robert,King
17266,Ottilies Käseladen,Nancy,Davolio
17445,Ottilies Käseladen,Anne,Dodsworth
19780,Ottilies Käseladen,Margaret,Peacock
